
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
1 FRACTURE_2_S 16 2.08402 0.900284 1.00278 2.74019e+009 -1.12878e+007 5.05662e+007 3.52293e+008 0.562844 -1.39686
1 FRACTURE_2_S 17 2.04636 0.698889 1.0039 2.72714e+009 -7.13624e+007 3.60633e+007 3.49025e+008 3.48024 -0.987027
1 FRACTURE_2_S 18 1.96682 0.498831 1.00387 2.77051e+009 -6.43916e+007 4.85062e+007 3.60287e+008 3.09154 -1.30282
1 FRACTURE_2_S 19 1.84593 0.312564 1.00418 2.71444e+009 -5.81322e+007 7.71022e+007 3.46285e+008 2.82681 -2.08625
1 FRACTURE_2_S 20 1.68702 0.154846 1.00347 2.71651e+009 -3.31238e+007 8.12589e+007 3.46789e+008 1.62853 -2.21174
1 FRACTURE_2_S 21 1.49979 0.0366819 1.00142 2.69798e+009 4.19406e+006 1.40551e+008 3.43677e+008 -0.206399 -3.77584
1 FRACTURE_2_S 22 1.29913 -0.0368377 0.999403 2.57989e+009 1.70416e+007 2.04684e+008 3.17243e+008 -0.848996 -5.52248
1 FRACTURE_2_S 23 1.09902 -0.0640862 0.996851 2.53048e+009 1.99223e+007 2.47489e+008 3.07831e+008 -0.993318 -6.64133
1 FRACTURE_2_S 24 0.904734 -0.0508237 0.993632 2.35688e+009 2.7872e+007 2.57829e+008 2.6873e+008 -1.46883 -7.29611
1 FRACTURE_2_S 25 0.712699 -0.00245552 0.990855 2.25788e+009 7.02278e+007 2.57178e+008 2.47468e+008 -3.75137 -7.4327
1 FRACTURE_2_S 26 0.525295 0.0821505 0.989282 2.1237e+009 8.99447e+007 1.6276e+008 2.15102e+008 -5.19858 -5.18741
1 FRACTURE_2_S 27 0.352094 0.201986 0.988582 2.10252e+009 6.32729e+007 6.52709e+007 2.07936e+008 -3.91409 -2.25368
1 FRACTURE_2_S 28 0.202114 0.352162 0.98858 2.09197e+009 7.75532e+007 -6.61813e+007 2.0597e+008 -4.77216 2.28004
1 FRACTURE_2_S 29 0.0826509 0.525494 0.989367 2.13043e+009 7.42269e+007 -1.63647e+008 2.16359e+008 -4.31909 5.23214
1 FRACTURE_2_S 30 -0.00220319 0.712877 0.991061 2.25605e+009 6.33765e+007 -2.54527e+008 2.46869e+008 -3.40468 7.3904
1 FRACTURE_2_S 31 -0.0510941 0.90471 0.994026 2.35877e+009 -1.03472e+007 -2.571e+008 2.6907e+008 0.550507 7.31973
Step FractureName TipNr TipX TipY TipZ KI KII KIII G Phi Psi
2 FRACTURE_1_S 0 -1.17708 0.108341 -0.00483862 2.83809e+009 1.20172e+007 -4.26808e+007 3.778e+008 -0.580382 1.14365
2 FRACTURE_1_S 1 -1.13711 0.327958 -0.00522043 2.87202e+009 2.21174e+007 -2.93308e+007 3.86778e+008 -1.05516 0.779244
2 FRACTURE_1_S 2 -1.0523 0.545917 -0.00456289 2.87196e+009 5.33357e+006 -4.02005e+007 3.86836e+008 -0.255705 1.0685
2 FRACTURE_1_S 3 -0.919557 0.746701 -0.0038728 2.85491e+009 3.08672e+007 -7.55131e+007 3.82814e+008 -1.45169 1.96755
2 FRACTURE_1_S 4 -0.745104 0.915545 -0.003165 2.78481e+009 3.91891e+007 -1.03243e+008 3.64927e+008 -1.86174 2.71
2 FRACTURE_1_S 5 -0.540756 1.0387 -0.0021759 2.79275e+009 2.75034e+007 -1.77315e+008 3.69565e+008 -1.27864 4.49845
2 FRACTURE_1_S 6 -0.322142 1.10988 0.000334837 2.66213e+009 1.45319e+006 -2.26964e+008 3.38639e+008 -0.070366 5.92106
2 FRACTURE_1_S 7 -0.106932 1.13186 0.0053323 2.51756e+009 -4.93211e+006 -2.71702e+008 3.06328e+008 0.2469 7.27255
2 FRACTURE_1_S 8 0.0984811 1.10902 0.0111486 2.37535e+009 -1.53903e+007 -2.7892e+008 2.74218e+008 0.804757 7.78906
2 FRACTURE_1_S 9 0.29831 1.04745 0.0156193 2.25997e+009 -6.07379e+007 -2.60283e+008 2.48053e+008 3.25583 7.53041
2 FRACTURE_1_S 10 0.491191 0.952085 0.0182231 2.17125e+009 -8.51349e+007 -1.95321e+008 2.26093e+008 4.77706 6.00461
2 FRACTURE_1_S 11 0.668963 0.824655 0.0194611 2.12603e+009 -1.2115e+008 -6.46425e+007 2.13086e+008 7.14439 2.15521
2 FRACTURE_1_S 12 0.824076 0.668669 0.0194421 2.12514e+009 -1.12158e+008 6.66354e+007 2.12843e+008 6.64948 -2.22834
2 FRACTURE_1_S 13 0.951285 0.490671 0.0180254 2.18721e+009 -7.90628e+007 1.92355e+008 2.29162e+008 4.42964 -5.90048
2 FRACTURE_1_S 14 1.04787 0.298206 0.0155266 2.25084e+009 -5.66948e+007 2.68474e+008 2.46641e+008 3.04733 -7.77079
2 FRACTURE_1_S 15 1.10948 0.0987817 0.0113602 2.35727e+009 -2.21254e+007 2.82326e+008 2.70458e+008 1.1589 -7.90211
2 FRACTURE_1_S 16 1.13133 -0.106694 0.00538923 2.51682e+009 1.33333e+007 2.70113e+008 3.06052e+008 -0.665017 -7.21683
2 FRACTURE_1_S 17 1.10909 -0.321801 0.000546309 2.66412e+009 -8.98917e+006 2.34629e+008 3.39583e+008 0.432136 -6.07905
2 FRACTURE_1_S 18 1.03773 -0.54046 -0.00198176 2.79425e+009 -3.42835e+007 1.71752e+008 3.69735e+008 1.5906 -4.35699
2 FRACTURE_1_S 19 0.915359 -0.745318 -0.00327216 2.84335e+009 -2.8196e+007 1.20892e+008 3.80831e+008 1.31292 -3.09728
2 FRACTURE_1_S 20 0.746935 -0.919604 -0.00385334 2.83893e+009 -5.40357e+007 8.00036e+007 3.78728e+008 2.52147 -2.07511
2 FRACTURE_1_S 21 0.546145 -1.05317 -0.00503028 2.87403e+009 -1.45007e+007 3.50989e+007 3.87353e+008 0.692653 -0.931653
